C24,C64,t0,c6,pos,injected,scenario_id,k,expected_sigma,recipe_normal
SIM_CH_2,C64_14144_CH_2,1546285369.2,C6_1,354,True,SC4-STORM-CH2,253,4.0,False
SIM_CH_2,C64_14123_CH_2,1546301957.8,C6_1,355,True,SC4-STORM-CH2,254,4.0,False
SIM_CH_2,C64_14127_CH_2,1546302654.1,C6_1,356,True,SC4-STORM-CH2,255,4.0,False
SIM_CH_2,C64_14101_CH_2,1546313878.1,C6_0,357,True,SC4-STORM-CH2,256,4.0,True
SIM_CH_2,C64_14106_CH_2,1546314439.4,C6_0,358,True,SC4-STORM-CH2,257,4.0,True
SIM_CH_2,C64_14058_CH_2,1546314934.6,C6_0,359,True,SC4-STORM-CH2,258,4.0,True
SIM_CH_2,C64_14062_CH_2,1546315411.8,C6_0,360,True,SC4-STORM-CH2,259,4.0,True
SIM_CH_2,C64_14069_CH_2,1546316108.2,C6_0,361,True,SC4-STORM-CH2,260,4.0,True
SIM_CH_2,C64_14039_CH_2,1546316966.5,C6_0,362,True,SC4-STORM-CH2,261,4.0,True
SIM_CH_2,C64_14035_CH_2,1546317530.7,C6_0,363,True,SC4-STORM-CH2,262,4.0,True
SIM_CH_2,C64_14008_CH_2,1546331226.8,C6_0,364,True,SC4-STORM-CH2,263,4.0,True
SIM_CH_2,C64_14012_CH_2,1546331343.8,C6_0,365,True,SC4-STORM-CH2,264,4.0,True
SIM_CH_2,C64_14018_CH_2,1546332133.2,C6_0,366,True,SC4-STORM-CH2,265,4.0,True
SIM_CH_2,C64_13986_CH_2,1546352608.6,C6_0,367,True,SC4-STORM-CH2,266,4.0,True
SIM_CH_2,C64_13991_CH_2,1546353286.8,C6_0,368,True,SC4-STORM-CH2,267,4.0,True
SIM_CH_2,C64_14521_CH_2,1546355981.8,C6_0,369,True,SC4-STORM-CH2,268,4.0,True
SIM_CH_2,C64_14517_CH_2,1546356564.3,C6_0,370,True,SC4-STORM-CH2,269,4.0,True
SIM_CH_2,C64_14484_CH_2,1546360495.6,C6_0,371,True,SC4-STORM-CH2,270,4.0,True
SIM_CH_2,C64_14478_CH_2,1546360834.8,C6_0,372,True,SC4-STORM-CH2,271,4.0,True
SIM_CH_2,C64_14464_CH_2,1546361447.1,C6_0,373,True,SC4-STORM-CH2,272,4.0,True
SIM_CH_2,C64_14474_CH_2,1546362029.3,C6_0,374,True,SC4-STORM-CH2,273,4.0,True
SIM_CH_2,C64_14468_CH_2,1546362377.4,C6_0,375,True,SC4-STORM-CH2,274,4.0,True
SIM_CH_2,C64_14433_CH_2,1546366315.3,C6_0,376,True,SC4-STORM-CH2,275,4.0,True
SIM_CH_2,C64_14428_CH_2,1546366654.5,C6_0,377,True,SC4-STORM-CH2,276,4.0,True
SIM_CH_2,C64_14407_CH_2,1546372249.1,C6_0,378,True,SC4-STORM-CH2,277,4.0,True
SIM_CH_2,C64_14412_CH_2,1546372588.2,C6_0,379,True,SC4-STORM-CH2,278,4.0,True
SIM_CH_2,C64_14400_CH_2,1546375403.4,C6_0,380,True,SC4-STORM-CH2,279,4.0,True
SIM_CH_2,C64_14393_CH_2,1546376078.8,C6_0,381,True,SC4-STORM-CH2,280,4.0,True
SIM_CH_2,C64_14370_CH_2,1546424150.3,C6_0,382,True,SC4-STORM-CH2,281,4.0,True
SIM_CH_2,C64_14374_CH_2,1546424600.5,C6_0,383,True,SC4-STORM-CH2,282,4.0,True
SIM_CH_2,C64_14335_CH_2,1546426572.4,C6_0,384,True,SC4-STORM-CH2,283,4.0,True
SIM_CH_2,C64_14340_CH_2,1546427253.7,C6_0,385,True,SC4-STORM-CH2,284,4.0,True
SIM_CH_2,C64_14319_CH_2,1546427532.9,C6_0,386,True,SC4-STORM-CH2,285,4.0,True
SIM_CH_2,C64_14323_CH_2,1546428112.2,C6_0,387,True,SC4-STORM-CH2,286,4.0,True
SIM_CH_2,C64_14296_CH_2,1546429657.9,C6_0,388,True,SC4-STORM-CH2,287,4.0,True
SIM_CH_2,C64_14302_CH_2,1546429886.1,C6_0,389,True,SC4-STORM-CH2,288,4.0,True
SIM_CH_2,C64_14259_CH_2,1546430624.4,C6_0,390,True,SC4-STORM-CH2,289,4.0,True
SIM_CH_2,C64_14267_CH_2,1546431554.8,C6_0,391,True,SC4-STORM-CH2,290,4.0,True
SIM_CH_2,C64_14705_CH_2,1546449842.6,C6_0,392,True,SC4-STORM-CH2,291,4.0,True
SIM_CH_2,C64_14700_CH_2,1546449956.6,C6_0,393,True,SC4-STORM-CH2,292,4.0,True
SIM_CH_2,C64_14688_CH_2,1546463452.6,C6_0,394,True,SC4-STORM-CH2,293,4.0,True
SIM_CH_2,C64_14692_CH_2,1546464034.8,C6_0,395,True,SC4-STORM-CH2,294,4.0,True
SIM_CH_2,C64_14669_CH_2,1546489525.6,C6_0,396,True,SC4-STORM-CH2,295,4.0,True
SIM_CH_2,C64_14665_CH_2,1546490801.2,C6_0,397,True,SC4-STORM-CH2,296,4.0,True
SIM_CH_2,C64_14640_CH_2,1546493289.2,C6_0,398,True,SC4-STORM-CH2,297,4.0,True
SIM_CH_2,C64_14648_CH_2,1546493868.4,C6_0,399,True,SC4-STORM-CH2,298,4.0,True
SIM_CH_2,C64_14604_CH_2,1546494609.7,C6_0,400,True,SC4-STORM-CH2,299,4.0,True
SIM_CH_2,C64_14611_CH_2,1546495402.1,C6_0,401,True,SC4-STORM-CH2,300,4.0,True
SIM_CH_2,C64_14595_CH_2,1546496014.4,C6_0,402,True,SC4-STORM-CH2,301,4.0,True
SIM_CH_2,C64_14599_CH_2,1546496947.8,C6_0,403,True,SC4-STORM-CH2,302,4.0,True
SIM_CH_2,C64_14570_CH_2,1546523617.4,C6_0,404,True,SC4-STORM-CH2,303,4.0,True
SIM_CH_2,C64_14575_CH_2,1546524199.6,C6_0,405,True,SC4-STORM-CH2,304,4.0,True
SIM_CH_2,C64_14566_CH_2,1546524430.7,C6_0,406,True,SC4-STORM-CH2,305,4.0,True
SIM_CH_2,C64_14543_CH_2,1546526318.3,C6_0,407,True,SC4-STORM-CH2,306,4.0,True
SIM_CH_2,C64_14547_CH_2,1546526900.7,C6_0,408,True,SC4-STORM-CH2,307,4.0,True
SIM_CH_2,C64_14526_CH_2,1546527518.8,C6_0,409,True,SC4-STORM-CH2,308,4.0,True
SIM_CH_2,C64_15172_CH_2,1546527987.9,C6_0,410,True,SC4-STORM-CH2,309,4.0,True
SIM_CH_2,C64_15177_CH_2,1546528779.4,C6_0,411,True,SC4-STORM-CH2,310,4.0,True
SIM_CH_2,C64_15148_CH_2,1546529292.7,C6_0,412,True,SC4-STORM-CH2,311,4.0,True
SIM_CH_2,C64_15153_CH_2,1546530223.9,C6_0,413,True,SC4-STORM-CH2,312,4.0,True
SIM_CH_2,C64_15143_CH_2,1546530340.4,C6_0,414,True,SC4-STORM-CH2,313,4.0,True
SIM_CH_2,C64_15117_CH_2,1546530493.6,C6_0,415,True,SC4-STORM-CH2,314,4.0,True
SIM_CH_2,C64_15126_CH_2,1546530736.1,C6_0,416,True,SC4-STORM-CH2,315,4.0,True
SIM_CH_2,C64_15121_CH_2,1546531414.5,C6_0,417,True,SC4-STORM-CH2,316,4.0,True
SIM_CH_2,C64_15096_CH_2,1546533191.2,C6_0,418,True,SC4-STORM-CH2,317,4.0,True
SIM_CH_2,C64_15092_CH_2,1546533308.4,C6_0,419,True,SC4-STORM-CH2,318,4.0,True
SIM_CH_2,C64_15085_CH_2,1546534622.8,C6_0,420,True,SC4-STORM-CH2,319,4.0,True
SIM_CH_2,C64_15080_CH_2,1546535397.1,C6_0,421,True,SC4-STORM-CH2,320,4.0,True
SIM_CH_2,C64_15046_CH_2,1546536144.4,C6_0,422,True,SC4-STORM-CH2,321,4.0,True
SIM_CH_2,C64_15018_CH_2,1546537462.7,C6_0,423,True,SC4-STORM-CH2,322,4.0,True
SIM_CH_2,C64_15025_CH_2,1546537702.1,C6_0,424,True,SC4-STORM-CH2,323,4.0,True
SIM_CH_2,C64_15030_CH_2,1546538848.6,C6_0,425,True,SC4-STORM-CH2,324,4.0,True
SIM_CH_2,C64_15000_CH_2,1546538977.7,C6_0,426,True,SC4-STORM-CH2,325,4.0,True
SIM_CH_2,C64_14991_CH_2,1546541903.9,C6_0,427,True,SC4-STORM-CH2,326,4.0,True
SIM_CH_2,C64_14985_CH_2,1546542483.2,C6_0,428,True,SC4-STORM-CH2,327,4.0,True
SIM_CH_2,C64_14967_CH_2,1546565599.1,C6_0,429,True,SC4-STORM-CH2,328,4.0,True
SIM_CH_2,C64_14923_CH_2,1546566688.6,C6_0,430,True,SC4-STORM-CH2,329,4.0,True
SIM_CH_2,C64_14930_CH_2,1546567478.1,C6_0,431,True,SC4-STORM-CH2,330,4.0,True
SIM_CH_2,C64_14902_CH_2,1546568102.3,C6_0,432,True,SC4-STORM-CH2,331,4.0,True
SIM_CH_2,C64_14897_CH_2,1546568453.4,C6_0,433,True,SC4-STORM-CH2,332,4.0,True
SIM_CH_2,C64_14906_CH_2,1546569179.8,C6_0,434,True,SC4-STORM-CH2,333,4.0,True
SIM_CH_2,C64_14874_CH_2,1546569660.3,C6_0,435,True,SC4-STORM-CH2,334,4.0,True
SIM_CH_2,C64_14879_CH_2,1546570452.3,C6_0,436,True,SC4-STORM-CH2,335,4.0,True
SIM_CH_2,C64_14864_CH_2,1546572517.2,C6_0,437,True,SC4-STORM-CH2,336,4.0,True
SIM_CH_2,C64_14868_CH_2,1546572970.4,C6_0,438,True,SC4-STORM-CH2,337,4.0,True
SIM_CH_2,C64_14860_CH_2,1546573420.6,C6_0,439,True,SC4-STORM-CH2,338,4.0,True
SIM_CH_2,C64_14833_CH_2,1546575254.5,C6_0,440,True,SC4-STORM-CH2,339,4.0,True
SIM_CH_2,C64_14842_CH_2,1546575380.5,C6_0,441,True,SC4-STORM-CH2,340,4.0,True
SIM_CH_2,C64_14838_CH_2,1546575944.8,C6_0,442,True,SC4-STORM-CH2,341,4.0,True
SIM_CH_2,C64_14804_CH_2,1546577019.2,C6_0,443,True,SC4-STORM-CH2,342,4.0,True
SIM_CH_2,C64_14799_CH_2,1546577481.4,C6_0,444,True,SC4-STORM-CH2,343,4.0,True
SIM_CH_2,C64_14777_CH_2,1546584507.3,C6_0,445,True,SC4-STORM-CH2,344,4.0,True
SIM_CH_2,C64_14782_CH_2,1546585299.7,C6_0,446,True,SC4-STORM-CH2,345,4.0,True
SIM_CH_2,C64_14753_CH_2,1546585803.9,C6_0,447,True,SC4-STORM-CH2,346,4.0,True
SIM_CH_2,C64_14758_CH_2,1546586848.4,C6_0,448,True,SC4-STORM-CH2,347,4.0,True
SIM_CH_2,C64_14742_CH_2,1546587472.6,C6_0,449,True,SC4-STORM-CH2,348,4.0,True
SIM_CH_2,C64_14746_CH_2,1546587925.8,C6_0,450,True,SC4-STORM-CH2,349,4.0,True
SIM_CH_2,C64_14737_CH_2,1546588375.9,C6_0,451,True,SC4-STORM-CH2,350,4.0,True
SIM_CH_2,C64_15600_CH_2,1546640186.1,C6_0,452,True,SC4-STORM-CH2,351,4.0,True
SIM_CH_2,C64_15605_CH_2,1546640879.4,C6_0,453,True,SC4-STORM-CH2,352,4.0,True
SIM_CH_2,C64_15569_CH_2,1546641857.8,C6_0,454,True,SC4-STORM-CH2,353,4.0,True
SIM_CH_2,C64_15563_CH_2,1546643016.3,C6_0,455,True,SC4-STORM-CH2,354,4.0,True
SIM_CH_2,C64_15557_CH_2,1546643382.4,C6_0,456,True,SC4-STORM-CH2,355,4.0,True
SIM_CH_2,C64_15553_CH_2,1546644078.7,C6_0,457,True,SC4-STORM-CH2,356,4.0,True
SIM_CH_2,C64_15518_CH_2,1546644712.5,C6_0,458,True,SC4-STORM-CH2,357,4.0,True
SIM_CH_2,C64_15524_CH_2,1546645840.6,C6_0,459,True,SC4-STORM-CH2,358,4.0,True
SIM_CH_2,C64_15507_CH_2,1546646698.6,C6_0,460,True,SC4-STORM-CH2,359,4.0,True
SIM_CH_2,C64_15512_CH_2,1546647394.9,C6_0,461,True,SC4-STORM-CH2,360,4.0,True
SIM_CH_2,C64_15469_CH_2,1546647905.1,C6_0,462,True,SC4-STORM-CH2,361,4.0,True
SIM_CH_2,C64_15474_CH_2,1546648583.3,C6_0,463,True,SC4-STORM-CH2,362,4.0,True
SIM_CH_2,C64_15465_CH_2,1546648697.4,C6_0,464,True,SC4-STORM-CH2,363,4.0,True
SIM_CH_2,C64_15456_CH_2,1546652277.6,C6_0,465,True,SC4-STORM-CH2,364,4.0,True
SIM_CH_2,C64_15461_CH_2,1546653205.9,C6_0,466,True,SC4-STORM-CH2,365,4.0,True
SIM_CH_2,C64_15452_CH_2,1546653439.2,C6_0,467,True,SC4-STORM-CH2,366,4.0,True
SIM_CH_2,C64_15420_CH_2,1546656905.3,C6_0,468,True,SC4-STORM-CH2,367,4.0,True
SIM_CH_2,C64_15416_CH_2,1546657019.4,C6_0,469,True,SC4-STORM-CH2,368,4.0,True
SIM_CH_2,C64_15388_CH_2,1546657844.6,C6_0,470,True,SC4-STORM-CH2,369,4.0,True
SIM_CH_2,C64_15393_CH_2,1546658090.7,C6_0,471,True,SC4-STORM-CH2,370,4.0,True
SIM_CH_2,C64_15399_CH_2,1546659021.7,C6_0,472,True,SC4-STORM-CH2,371,4.0,True
SIM_CH_2,C64_15368_CH_2,1546659411.2,C6_0,473,True,SC4-STORM-CH2,372,4.0,True
SIM_CH_2,C64_15356_CH_2,1546660948.3,C6_0,474,True,SC4-STORM-CH2,373,4.0,True
SIM_CH_2,C64_15350_CH_2,1546661062.5,C6_0,475,True,SC4-STORM-CH2,374,4.0,True
SIM_CH_2,C64_15360_CH_2,1546661644.2,C6_0,476,True,SC4-STORM-CH2,375,4.0,True
SIM_CH_2,C64_15276_CH_2,1546665789.2,C6_0,477,True,SC4-STORM-CH2,376,4.0,True
SIM_CH_2,C64_15284_CH_2,1546666014.3,C6_0,478,True,SC4-STORM-CH2,377,4.0,True
SIM_CH_2,C64_15280_CH_2,1546666242.4,C6_0,479,True,SC4-STORM-CH2,378,4.0,True
SIM_CH_2,C64_15250_CH_2,1546667067.7,C6_0,480,True,SC4-STORM-CH2,379,4.0,True
SIM_CH_2,C64_15258_CH_2,1546667430.8,C6_0,481,True,SC4-STORM-CH2,380,4.0,True
SIM_CH_2,C64_15220_CH_2,1546668982.5,C6_0,482,True,SC4-STORM-CH2,381,4.0,True
SIM_CH_2,C64_15214_CH_2,1546669885.8,C6_0,483,True,SC4-STORM-CH2,382,4.0,True
SIM_CH_2,C64_15204_CH_2,1546670759.2,C6_0,484,True,SC4-STORM-CH2,383,4.0,True
SIM_CH_2,C64_15208_CH_2,1546671107.3,C6_0,485,True,SC4-STORM-CH2,384,4.0,True
SIM_CH_2,C64_15742_CH_2,1546757635.7,C6_0,486,True,SC4-STORM-CH2,385,4.0,True
SIM_CH_2,C64_15737_CH_2,1546758794.2,C6_0,487,True,SC4-STORM-CH2,386,4.0,True
SIM_CH_2,C64_15728_CH_2,1546759532.7,C6_0,488,True,SC4-STORM-CH2,387,4.0,True
SIM_CH_2,C64_15732_CH_2,1546759646.7,C6_0,489,True,SC4-STORM-CH2,388,4.0,True
SIM_CH_2,C64_15698_CH_2,1546760481.9,C6_0,490,True,SC4-STORM-CH2,389,4.0,True
SIM_CH_2,C64_15702_CH_2,1546760604.1,C6_0,491,True,SC4-STORM-CH2,390,4.0,True
SIM_CH_2,C64_15709_CH_2,1546761648.6,C6_0,492,True,SC4-STORM-CH2,391,4.0,True
SIM_CH_2,C64_15675_CH_2,1546777641.8,C6_0,493,True,SC4-STORM-CH2,392,4.0,True
SIM_CH_2,C64_15682_CH_2,1546778440.8,C6_0,494,True,SC4-STORM-CH2,393,4.0,True
SIM_CH_2,C64_15637_CH_2,1546779040.3,C6_0,495,True,SC4-STORM-CH2,394,4.0,True
SIM_CH_2,C64_15641_CH_2,1546779520.5,C6_0,496,True,SC4-STORM-CH2,395,4.0,True
SIM_CH_2,C64_15645_CH_2,1546779985.7,C6_0,497,True,SC4-STORM-CH2,396,4.0,True
SIM_CH_2,C64_15612_CH_2,1546784983.5,C6_0,498,True,SC4-STORM-CH2,397,4.0,True
SIM_CH_2,C64_15617_CH_2,1546785577.3,C6_0,499,True,SC4-STORM-CH2,398,4.0,True
SIM_CH_2,C64_15621_CH_2,1546786042.5,C6_0,500,True,SC4-STORM-CH2,399,4.0,True
SIM_CH_3,C64_9736_CH_3,1545620841.4,C6_0,1,False,,-1,0.0,True
SIM_CH_3,C64_9731_CH_3,1545621303.7,C6_0,2,False,,-1,0.0,True
SIM_CH_3,C64_9672_CH_3,1545624662.1,C6_0,3,False,,-1,0.0,True
SIM_CH_3,C64_9676_CH_3,1545625337.3,C6_0,4,False,,-1,0.0,True
SIM_CH_3,C64_9668_CH_3,1545625565.3,C6_0,5,False,,-1,0.0,True
SIM_CH_3,C64_9643_CH_3,1545627498.3,C6_0,6,False,,-1,0.0,True
SIM_CH_3,C64_9649_CH_3,1545628062.4,C6_0,7,False,,-1,0.0,True
SIM_CH_3,C64_9613_CH_3,1545630235.2,C6_0,8,False,,-1,0.0,True
SIM_CH_3,C64_9609_CH_3,1545630688.1,C6_0,9,False,,-1,0.0,True
SIM_CH_3,C64_9585_CH_3,1545631417.4,C6_0,10,False,,-1,0.0,True
SIM_CH_3,C64_9590_CH_3,1545632227.7,C6_0,11,False,,-1,0.0,True
SIM_CH_3,C64_9534_CH_3,1545640886.7,C6_0,12,False,,-1,0.0,True
SIM_CH_3,C64_9541_CH_3,1545641741.3,C6_0,13,False,,-1,0.0,True
SIM_CH_3,C64_9530_CH_3,1545641957.5,C6_0,14,False,,-1,0.0,True
SIM_CH_3,C64_9513_CH_3,1545645895.7,C6_0,15,False,,-1,0.0,True
SIM_CH_3,C64_9473_CH_3,1545648977.3,C6_0,16,False,,-1,0.0,True
SIM_CH_3,C64_9477_CH_3,1545649442.5,C6_0,17,False,,-1,0.0,True
SIM_CH_3,C64_9481_CH_3,1545649904.7,C6_0,18,False,,-1,0.0,True
SIM_CH_3,C64_9433_CH_3,1545653148.9,C6_0,19,False,,-1,0.0,True
SIM_CH_3,C64_9438_CH_3,1545653710.1,C6_0,20,False,,-1,0.0,True
SIM_CH_3,C64_9444_CH_3,1545654415.4,C6_0,21,False,,-1,0.0,True
SIM_CH_3,C64_9423_CH_3,1545657863.9,C6_0,22,False,,-1,0.0,True
SIM_CH_3,C64_9429_CH_3,1545658557.3,C6_0,23,False,,-1,0.0,True
SIM_CH_3,C64_10732_CH_3,1545673571.5,C6_0,24,False,,-1,0.0,True
SIM_CH_3,C64_10727_CH_3,1545673793.7,C6_0,25,False,,-1,0.0,True
SIM_CH_3,C64_10706_CH_3,1545675483.3,C6_0,26,False,,-1,0.0,True
SIM_CH_3,C64_10678_CH_3,1545676344.5,C6_0,27,False,,-1,0.0,True
SIM_CH_3,C64_10682_CH_3,1545677022.8,C6_0,28,False,,-1,0.0,True
SIM_CH_3,C64_10610_CH_3,1545687440.1,C6_0,29,False,,-1,0.0,True
SIM_CH_3,C64_10606_CH_3,1545688286.4,C6_0,30,False,,-1,0.0,True
SIM_CH_3,C64_10571_CH_3,1545689934.2,C6_0,31,False,,-1,0.0,True
SIM_CH_3,C64_10566_CH_3,1545693229.4,C6_0,32,False,,-1,0.0,True
SIM_CH_3,C64_10532_CH_3,1545694081.6,C6_0,33,False,,-1,0.0,True
SIM_CH_3,C64_10537_CH_3,1545694534.9,C6_0,34,False,,-1,0.0,True
SIM_CH_3,C64_10522_CH_3,1545695498.2,C6_0,35,False,,-1,0.0,True
SIM_CH_3,C64_10527_CH_3,1545696422.4,C6_0,36,False,,-1,0.0,True
SIM_CH_3,C64_10483_CH_3,1545696578.5,C6_0,37,False,,-1,0.0,True
SIM_CH_3,C64_10490_CH_3,1545697833.1,C6_0,38,False,,-1,0.0,True
SIM_CH_3,C64_10426_CH_3,1545703331.3,C6_0,39,False,,-1,0.0,True
SIM_CH_3,C64_10399_CH_3,1545704645.8,C6_0,40,False,,-1,0.0,True
SIM_CH_3,C64_10405_CH_3,1545705225.1,C6_0,41,False,,-1,0.0,True
SIM_CH_3,C64_10409_CH_3,1545705903.4,C6_0,42,False,,-1,0.0,True
SIM_CH_3,C64_10378_CH_3,1545706758.8,C6_0,43,False,,-1,0.0,True
SIM_CH_3,C64_10383_CH_3,1545706875.8,C6_0,44,False,,-1,0.0,True
SIM_CH_3,C64_10367_CH_3,1545707611.2,C6_0,45,False,,-1,0.0,True
SIM_CH_3,C64_10372_CH_3,1545708301.6,C6_0,46,False,,-1,0.0,True
SIM_CH_3,C64_10333_CH_3,1545709265.1,C6_0,47,False,,-1,0.0,True
SIM_CH_3,C64_10306_CH_3,1545710933.8,C6_0,48,False,,-1,0.0,True
SIM_CH_3,C64_10312_CH_3,1545711609.1,C6_0,49,False,,-1,0.0,True
SIM_CH_3,C64_10289_CH_3,1545712578.5,C6_0,50,False,,-1,0.0,True
SIM_CH_3,C64_10282_CH_3,1545712926.7,C6_0,51,False,,-1,0.0,True
SIM_CH_3,C64_10273_CH_3,1545713785.2,C6_0,52,False,,-1,0.0,True
SIM_CH_3,C64_10277_CH_3,1545714235.4,C6_0,53,False,,-1,0.0,True
SIM_CH_3,C64_10248_CH_3,1545716744.4,C6_0,54,False,,-1,0.0,True
SIM_CH_3,C64_10255_CH_3,1545717533.8,C6_0,55,False,,-1,0.0,True
SIM_CH_3,C64_10220_CH_3,1545718041.8,C6_0,56,False,,-1,0.0,True
SIM_CH_3,C64_10226_CH_3,1545718389.1,C6_0,57,False,,-1,0.0,True
SIM_CH_3,C64_10231_CH_3,1545718968.3,C6_0,58,False,,-1,0.0,True
SIM_CH_3,C64_10175_CH_3,1545736066.1,C6_0,59,False,,-1,0.0,True
SIM_CH_3,C64_10180_CH_3,1545736645.4,C6_0,60,False,,-1,0.0,True
SIM_CH_3,C64_10152_CH_3,1545742302.6,C6_0,61,False,,-1,0.0,True
SIM_CH_3,C64_10157_CH_3,1545742881.8,C6_0,62,False,,-1,0.0,True
SIM_CH_3,C64_11824_CH_3,1545752917.9,C6_0,63,False,,-1,0.0,True
SIM_CH_3,C64_11813_CH_3,1545754676.5,C6_0,64,False,,-1,0.0,True
SIM_CH_3,C64_11817_CH_3,1545755258.8,C6_0,65,False,,-1,0.0,True
SIM_CH_3,C64_11808_CH_3,1545755372.8,C6_0,66,False,,-1,0.0,True
SIM_CH_3,C64_11772_CH_3,1545756108.1,C6_0,67,False,,-1,0.0,True
SIM_CH_3,C64_11778_CH_3,1545756561.3,C6_0,68,False,,-1,0.0,True
SIM_CH_3,C64_11762_CH_3,1545757179.7,C6_0,69,False,,-1,0.0,True
SIM_CH_3,C64_11756_CH_3,1545757296.7,C6_0,70,False,,-1,0.0,True
SIM_CH_3,C64_11767_CH_3,1545758341.2,C6_0,71,False,,-1,0.0,True
SIM_CH_3,C64_11724_CH_3,1545758848.4,C6_0,72,False,,-1,0.0,True
SIM_CH_3,C64_11728_CH_3,1545759187.6,C6_0,73,False,,-1,0.0,True
SIM_CH_3,C64_11720_CH_3,1545759896.1,C6_0,74,False,,-1,0.0,True
SIM_CH_3,C64_11707_CH_3,1545760262.1,C6_0,75,False,,-1,0.0,True
SIM_CH_3,C64_11716_CH_3,1545760493.2,C6_0,76,False,,-1,0.0,True
SIM_CH_3,C64_11711_CH_3,1545760958.5,C6_0,77,False,,-1,0.0,True
SIM_CH_3,C64_11682_CH_3,1545763064.9,C6_0,78,False,,-1,0.0,True
SIM_CH_3,C64_11687_CH_3,1545763178.9,C6_0,79,False,,-1,0.0,True
SIM_CH_3,C64_11660_CH_3,1545764487.4,C6_0,80,False,,-1,0.0,True
SIM_CH_3,C64_11622_CH_3,1545766261.2,C6_0,81,False,,-1,0.0,True
SIM_CH_3,C64_11630_CH_3,1545766600.3,C6_0,82,False,,-1,0.0,True
SIM_CH_3,C64_11600_CH_3,1545766861.4,C6_0,83,False,,-1,0.0,True
SIM_CH_3,C64_11605_CH_3,1545767689.8,C6_0,84,False,,-1,0.0,True
SIM_CH_3,C64_11596_CH_3,1545768155.7,C6_0,85,False,,-1,0.0,True
SIM_CH_3,C64_11586_CH_3,1545768893.3,C6_0,86,False,,-1,0.0,True
SIM_CH_3,C64_11591_CH_3,1545769118.5,C6_0,87,False,,-1,0.0,True
SIM_CH_3,C64_11554_CH_3,1545770193.9,C6_0,88,False,,-1,0.0,True
SIM_CH_3,C64_11550_CH_3,1545770427.5,C6_0,89,False,,-1,0.0,True
SIM_CH_3,C64_11546_CH_3,1545771123.3,C6_0,90,False,,-1,0.0,True
SIM_CH_3,C64_11523_CH_3,1545771972.7,C6_0,91,False,,-1,0.0,True
SIM_CH_3,C64_11528_CH_3,1545772086.7,C6_0,92,False,,-1,0.0,True
SIM_CH_3,C64_11496_CH_3,1545772795.1,C6_0,93,False,,-1,0.0,True
SIM_CH_3,C64_11501_CH_3,1545773158.2,C6_0,94,False,,-1,0.0,True
SIM_CH_3,C64_11505_CH_3,1545773389.3,C6_0,95,False,,-1,0.0,True
SIM_CH_3,C64_11486_CH_3,1545774710.2,C6_0,96,False,,-1,0.0,True
SIM_CH_3,C64_11491_CH_3,1545775502.4,C6_0,97,False,,-1,0.0,True
SIM_CH_3,C64_11446_CH_3,1545775895.7,C6_0,98,False,,-1,0.0,True
SIM_CH_3,C64_11451_CH_3,1545776243.8,C6_0,99,False,,-1,0.0,True
SIM_CH_3,C64_11456_CH_3,1545776823.7,C6_0,100,False,,-1,0.0,True
SIM_CH_3,C64_11442_CH_3,1545777906.4,C6_0,101,False,,-1,0.0,True
SIM_CH_3,C64_11436_CH_3,1545778359.6,C6_0,102,False,,-1,0.0,True
SIM_CH_3,C64_11401_CH_3,1545778974.8,C6_0,103,False,,-1,0.0,True
SIM_CH_3,C64_11407_CH_3,1545780019.2,C6_0,104,False,,-1,0.0,True
SIM_CH_3,C64_11387_CH_3,1545780646.4,C6_0,105,False,,-1,0.0,True
SIM_CH_3,C64_11391_CH_3,1545780985.5,C6_0,106,False,,-1,0.0,True
SIM_CH_3,C64_11395_CH_3,1545781549.7,C6_0,107,False,,-1,0.0,True
SIM_CH_3,C64_11346_CH_3,1545781699.7,C6_0,108,False,,-1,0.0,True
SIM_CH_3,C64_11351_CH_3,1545782062.9,C6_0,109,False,,-1,0.0,True
SIM_CH_3,C64_11356_CH_3,1545782759.3,C6_0,110,False,,-1,0.0,True
SIM_CH_3,C64_11323_CH_3,1545783728.7,C6_0,111,False,,-1,0.0,True
SIM_CH_3,C64_11328_CH_3,1545783953.8,C6_0,112,False,,-1,0.0,True
SIM_CH_3,C64_11296_CH_3,1545784674.7,C6_0,113,False,,-1,0.0,True
SIM_CH_3,C64_11301_CH_3,1545785031.2,C6_0,114,False,,-1,0.0,True
SIM_CH_3,C64_11306_CH_3,1545785613.4,C6_0,115,False,,-1,0.0,True
SIM_CH_3,C64_11287_CH_3,1545786813.9,C6_0,116,False,,-1,0.0,True
SIM_CH_3,C64_11292_CH_3,1545787039.4,C6_0,117,False,,-1,0.0,True
SIM_CH_3,C64_11252_CH_3,1545787885.3,C6_0,118,False,,-1,0.0,True
SIM_CH_3,C64_11257_CH_3,1545788581.7,C6_0,119,False,,-1,0.0,True
SIM_CH_3,C64_11248_CH_3,1545788929.7,C6_0,120,False,,-1,0.0,True
SIM_CH_3,C64_11237_CH_3,1545789557.4,C6_0,121,False,,-1,0.0,True
SIM_CH_3,C64_11243_CH_3,1545790232.3,C6_0,122,False,,-1,0.0,True
SIM_CH_3,C64_11199_CH_3,1545791087.7,C6_0,123,False,,-1,0.0,True
SIM_CH_3,C64_11203_CH_3,1545791318.8,C6_0,124,False,,-1,0.0,True
